Data;Aktywnoœæ;ID;Wejœcia;Podstawa;Pozycja;Km CAN;Wyjœcia;RPM CAN;Prêdkoœæ CAN;Poziom Paliwa;Licznika paliwa CAN;Kierowca 1;Kierowca 2;Zamek naczepy;Debug;ANA1;ANA2;Identycikacja1;Identycikacja2;Termometr 1;Termometr 2;Termometr 1,2 x10;Termometr 3;Termometr 3,4 x10;Tech Stat;Licznik We 11;VIN Naczepy
13-06-2023 02:45:41;C;431213 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:47:11;C;431214 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:48:41;C;431215 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:50:11;C;431216 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:51:41;C;431217 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:53:11;C;431218 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:54:42;C;431219 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:56:11;C;431220 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:57:42;C;431221 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 02:59:11;C;431222 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:00:42;C;431223 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:02:11;C;431224 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:03:42;C;431225 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:05:11;C;431226 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:06:42;C;431227 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:08:12;C;431228 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:09:42;C;431229 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:11:12;C;431230 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:12:42;C;431231 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:14:12;C;431232 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:15:42;C;431233 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:17:12;C;431234 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:18:42;C;431235 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:20:12;C;431236 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:21:42;C;431237 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:23:12;C;431238 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:24:42;C;431239 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:26:12;C;431240 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:27:42;C;431241 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:29:12;C;431242 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:30:42;C;431243 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:32:12;C;431244 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:33:42;C;431245 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:35:12;C;431246 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:36:42;C;431247 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:38:12;C;431248 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:39:42;C;431249 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:41:12;C;431250 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:42:42;C;431251 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:44:13;C;431252 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:45:42;C;431253 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:47:13;C;431254 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:48:42;C;431255 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:50:13;C;431256 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:51:42;C;431257 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:53:13;C;431258 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:54:43;C;431259 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:56:13;C;431260 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:57:43;C;431261 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 03:59:13;C;431262 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:00:43;C;431263 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:02:13;C;431264 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:03:43;C;431265 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:05:13;C;431266 ;;SQ:31 (23430) SAT:0 v:91 25.6V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:06:43;C;431267 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:08:13;C;431268 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:09:43;C;431269 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:11:13;C;431270 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:12:43;C;431271 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:14:13;C;431272 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:15:43;C;431273 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:17:13;C;431274 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:18:43;C;431275 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:20:13;C;431276 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:21:43;C;431277 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:23:13;C;431278 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:24:43;C;431279 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:26:13;C;431280 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:27:43;C;431281 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:29:13;C;431282 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:30:44;C;431283 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:32:13;C;431284 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:33:44;C;431285 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:35:13;C;431286 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:36:44;C;431287 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:38:13;C;431288 ;;SQ:31 (23430) SAT:0 v:91 25.4V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:39:44;C;431289 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:41:13;C;431290 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:42:44;C;431291 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:44:14;C;431292 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:45:44;C;431293 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:47:14;C;431294 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:48:44;C;431295 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:50:14;C;431296 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:51:44;C;431297 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:53:14;C;431298 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:54:44;C;431299 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:56:14;C;431300 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:57:44;C;431301 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 04:59:14;C;431302 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 05:00:44;C;431303 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 05:02:14;C;431304 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 05:03:44;C;431305 ;;SQ:31 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 05:05:14;C;431306 ;;SQ:30 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 05:06:44;C;431307 ;;SQ:29 (23430) SAT:0 v:91 25.5V 2G 0km/h;51,325,500,986,300 fix: false;557850;null;null;null;41;138968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
